UserId,Number,ResponseId,Trigger,Intersection: 0 = common; 1 = unique ,Common app name,,,Action,Trigger Devices,Trigger Capabilities,Trigger Conditions,Action Devices,Action Capabilities,Action Inputs,Trigger variables,Action Variables,Extra Comment,,,,Frequency,Weeks,Time,Schedule,Execution Indicator
24,183,r-qve1jdont5blk9p,"it is 6am AND the external_factor of  ""Weather Station"" is rainy_day",0,Garage Door Opener,,,notify_mobile_sms,Weather Station,switch,t_switch1.switchState.getValue() == 'on',Phone,sms,notify_phone(),on,notify,,,,,FD,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [6], [6], [6], [6], [], [], [], [6], [6], [], [6], [], [6], [], [6], [6], [], [], [6], [6], [], [], [6], [6], [], [], [6]]
"
24,184,r-qve1jdont5blk9p,"it is later 9:00 pm AND device ""Audio Player"" is on",1,,No Audio Player,,Set the max volume of device to 50%,Audio Player,switch,t_switch1.switchState.getValue() == 'on',Audio Player,volume,volume1.volume(50),on,fixed_number,,,,,FD,Anytime,20-6,Executed at random (e.g. |  every time I enter the room),"[[0, 1], [], [22], [], [], [], [4], [], [], [4, 22], [2, 5, 20, 21], [], [], [0, 2, 3, 4], [2, 5, 23], [3, 4, 20, 21], [0, 3, 5, 21, 22], [], [4], [22], [2, 22, 23], [], [3], [1, 4, 21], [21, 22], [1], [3, 22], []]"
24,185,r-qve1jdont5blk9p,"it is vacation mode AND device ""Security Camera"" is off",0,Switch Changes Mode,,,switch device on,Security Camera,switch,t_switch1.switchState.getValue() == 'off',Security Camera,switch,switch1.on(),off,on,,,,,NS,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [0, 15, 17], [], [], [], [2, 15, 16, 20], [], [], [], [], [], [3, 4, 13, 19, 22], [], [], [], [], [], [], [], [], [1, 22], [4, 11, 15, 17], [], [], [], [], []]"
24,186,r-qve1jdont5blk9p,geo_location is away,0,Switch Changes Mode,,,"switch device ""Security Camera"" on",null,locationMode,location.mode == 'away',Security Camera,switch,switch1.on(),away,on,,,,,FD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[11, 18, 20, 21], [], [0, 5, 6, 16, 20], [], [], [3, 14, 19, 20], [], [20, 23], [], [2, 6, 12, 15], [0, 7, 15], [10, 14, 16], [], [3, 4, 12, 16, 19], [11, 22], [10, 11], [0, 1, 15, 21], [], [], [], [], [], [], [], [11], [2, 4, 13, 16], [1, 4], [20]]"
25,187,r-2qrfx322k6h4h84,AirPurifier.airQuality is bad,1,,,,AirPuritfier.switch off,Air Purifier,airQualitySensor,t_airQualitySensor1.airQuality >5,Air Purifier,switch,switch1.off(),greater,off,,,,,FW,Not sure,not sure,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [8, 16, 18], [4, 14, 21], [], [], [], [], [], [], [], [], [], [], [], [], [], [4, 7, 14, 23]]"
25,188,r-2qrfx322k6h4h84,LivingRoom_SceneSwitch.button[off] is pressed,0,Single Button Controller,,,Smart TV.swith=off AND LivingRoom.LighBulb.switch off,Switch,switch,t_switch1.switchState.getValue() == 'off',Smart TV && Light Bulb,switch && switch,switch1.off() && switch2.off(),off,off-off,,,,,FD,Anytime,"17-20,20-6",Manually-triggered (e.g. |  a button press),"[[], [18, 22], [3, 5, 17, 18], [], [5, 18], [19, 20, 23], [], [1, 17, 20], [0, 1, 18, 19], [], [3, 18], [3, 17, 23], [], [0, 18, 19], [], [4, 18, 19], [17, 23], [4, 5, 18, 19], [], [], [17, 19, 21], [1, 17, 19, 20], [4, 17, 18], [19, 23], [1, 4, 17, 19], [1, 19], [3, 18, 20], [17, 19, 20]]"
25,189,r-2qrfx322k6h4h84,Bedroom_SceneSwitch.button[off] is pressed,0,Single Button Controller,,,Bedroom.LighBulb.switch off,Switch,switch,t_switch1.switchState.getValue() == ' off',Light Bulb,switch,switch1.off(),off,off,,,,,FD,Anytime,"17-20,20-6",Manually-triggered (e.g. |  a button press),"[[], [], [3, 19], [], [], [], [], [17, 22], [18, 19, 22], [5, 19], [0, 18], [18, 23], [], [], [0, 18, 19], [1, 17], [], [0, 3, 17, 18], [5, 17, 18], [], [18, 19, 20], [1, 2, 17, 19], [0, 18, 23], [5, 17], [], [], [], [4, 17, 19, 23]]"
25,190,r-2qrfx322k6h4h84,SetAwayMode_Button.button is pressed,0,Single Button Controller,,,LivingRoom_SceneSwitch.button press off AND Bedroom_SceneSwitch.button press off AND AirPurifier.switch off,Button,button,t_button1.button == 'pushed',Scene_Switch && AirPurifier,switch && switch,switch1.off() && switch2.off(),pushed,off-off,,,,,FD,Anytime,"11,Jun",Manually-triggered (e.g. |  a button press),"[[], [6, 8], [], [], [7, 9, 10], [], [], [6, 7, 10], [], [7, 9, 10], [8, 9, 10], [8], [6, 7, 9], [6, 7, 8], [7, 8], [6], [], [7], [7, 9], [10], [9, 10], [7, 10], [6, 9, 10], [], [], [7], [], [6, 7, 9]]"
26,191,r-3ipotbc3nlghkjp,The house temperature reads higher than 70 degrees,0,It's Too Hot,,,turn on the air conditioner device until the temperature is below 70 degrees.,Temperature Sensor,temperatureMeasurement,t_temperatureMeasurement1.currentTemperature.toInteger() > 70,Air Conditioner,thermostat,thermostat1.setCoolingSetpoint(70),greater,cool,,,,,MD,Anytime,"11-13,13-17",Executed at random (e.g. |  every time I enter the room),"[[], [12, 15], [], [], [11, 12, 13], [11, 12, 13, 15, 16], [], [], [12, 13], [], [], [11, 12, 13, 15], [11, 12, 14, 15], [11, 12, 14, 16], [11, 12, 13, 14, 15], [11, 14], [], [11, 13, 16], [], [], [], [], [], [11, 15, 16], [], [11, 12, 13, 15], [], []]"
26,192,r-3ipotbc3nlghkjp,The air is measured by the air cooler to be higher than 70 degrees,0,It's Too Hot,,,turn the air cooler device on for 1 hour,Thermostat,thermostat,t_temperatureMeasurement1.currentTemperature.toInteger() > 70,Air Conditioner,thermostat,thermostat1.auto(),greater,auto,,,,,MD,Anytime,"11-13,13-17",Executed at random (e.g. |  every time I enter the room),"[[], [11, 12, 14], [11, 13, 14, 15], [], [], [11, 12, 13], [], [], [11, 14], [], [11, 16], [11, 12, 14, 15, 16], [11, 12, 14, 16], [11, 12, 13, 14, 15], [], [], [12, 15], [], [], [11, 12, 16], [11, 12, 13, 16], [], [], [], [], [11, 12, 13, 15], [11, 12, 15, 16], []]"
26,193,r-3ipotbc3nlghkjp,The clothes in the clothes dryer are wet,1,,,,set the dryer mode to low heat and turn on the state of the clothes dryer device to ready,Clothes Dryer,waterSensor,t_waterSensor1.water=='wet',Clothes Dryer,dryerMode,dryerMode1.setDryerMode('lowHeat'),wet,fixed_state,time == 700,,,,FW,Weekend,17-20,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [17, 18], [18], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [18], [17, 18]]"
26,194,r-3ipotbc3nlghkjp,the time is 7:00 a.m,0,Smart turn it on,,,turn on the coffee maker and brew 3 cups of coffee,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Coffee Maker,switch,switch1.on(),on,on,time == 2100,,,,FW,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [7], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [7], [7]]"
26,195,r-3ipotbc3nlghkjp,the time is 9:00 p.m,0,Smart turn it on,,,turn on the bedroom fan device to a medium speed until 9 a.m,External Time 2,switch,t_switch1.switchState.getValue() == 'on',Fan,fanSpeed,switch1.on() && switch1.setFanSpeed(5),on,on-fixed_state,"time == 1800 && (time.month >= ""May"" && time.month <= ""August"")",,,,FW,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [21], [], [], [], [], [], [], [21], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
26,196,r-3ipotbc3nlghkjp,the time is 6:00 p.m AND the date is between May and August,0,Smart turn it on,,,turn on the sprinkler device for 1 hour.,External Time 3,switch,t_switch1.switchState.getValue() == 'on',Sprinkler,switch,switch1.on(),on,on,,,,,NS,Weekday,17-20,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [17, 18], [], [18], [], [], []]"
26,197,r-3ipotbc3nlghkjp,the dishwasher detects a weight greater than 10 pounds between both racks of the washer,1,,,,set the state of the dishwasher to ready,Dish Washer,switch,t_switch1.switchState.getValue() == 'on',Dish Washer,dishwasherMode,dishwasherMode.setMachineState('ready'),on,fixed_state,,,,,FD,Anytime,"17-20,20-6",Executed at random (e.g. |  every time I enter the room),"[[0, 19, 20], [17, 18, 20, 22], [17, 23], [], [], [], [], [], [18, 19, 21, 23], [], [], [], [], [], [], [], [], [], [], [18, 19, 20], [], [], [], [], [2, 17, 19, 20], [], [], [4, 5, 18, 19]]"
26,198,r-3ipotbc3nlghkjp,the time is 10 p.m AND a code has not been entered to the Door Lock device,1,,,,lock all exterior doors to the house.,Door Lock,lock,t_lock1.lock == 'unlocked',Door Lock,lock,lock1.lock(),unlocked,lock,,,,,FW,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [3], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
30,204,r-2qjrtmibdxbo1cq,9:00 in the morning,0,Smart turn it on,,,Turn the coffee machine on,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Coffee Maker,switch,switch1.on(),on,on,,,,,FW,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [7, 8, 9], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [6, 7]]"
30,205,r-2qjrtmibdxbo1cq,9:30,0,Smart turn it on,,,Turn the coffee machine off,External Time 2,switch,t_switch1.switchState.getValue() == 'on',Coffee Maker,switch,switch1.off(),on,off,,,,,FW,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [7, 10], [6, 8, 9, 10], [], [], [], [], [], [], []]"
31,207,r-dbdobkkronxgv05,the water leak detector detects water,1,,,,send a text to my phone,Water Leak Detector,waterSensor,t_waterSensor1.water == 'wet',Phone,sms,notify_phone(),wet,notify,,,,,NS,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [8], [4, 10, 12, 22], [], [], [], [], [], [4, 17], [], [], [], [3, 19], [], [], [], [], [], [], [], [], [], [], [2, 8, 20]]"
31,208,r-dbdobkkronxgv05,it is night and the temperature drops below 32 degrees,0,Goodnight Ubi,,,turn on the heater,Temperature Sensor,temperatureMeasurement,t_temperatureMeasurement1.currentTemperature.toInteger() < 60,Heater,switch,switch1.on(),lesser,on,,,,,FM,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [4, 5, 20], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
31,209,r-dbdobkkronxgv05,it is night and the temperature rises above 90 degrees,0,Goodnight Ubi,,,turn on the AC,Temperature Sensor,temperatureMeasurement,t_temperatureMeasurement1.currentTemperature.toInteger() < 90,Air Conditioner,thermostat,thermostat1.auto(),lesser,auto,,,,,FM,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [0, 1, 5, 20, 23], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
31,210,r-dbdobkkronxgv05,if the dryer is done (can I do this for my washer |  too?),1,,,,send a text to my phone,Clothes Dryer,dryerOperatingState,t_dryerOperatingState1.MachineState == 'finished',Phone,sms,notify_phone(),finished,notify,,,,,FW,Anytime,"13-17,17-20,20-6",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [0, 13, 17], [], [], [], [], [], [], [], [], [], [], [], [], [], [4, 15, 18], [15, 18, 22], [], [], [], [], [], [], []]"
31,211,r-dbdobkkronxgv05,I'm not at home for 15 minutes (possibly use phone GPS?) AND my door is unlocked,1,,,,lock the door,null && Door Lock,locationMode && lock,location.mode == 'Away' && t_lock1.lock == 'unlocked',Lock,lock,lock1.lock(),unlocked-away,lock,,,,,FM,Anytime,"6-11,11-13,13-17",Executed at random (e.g. |  every time I enter the room),"[[], [], [7], [], [], [12], [], [], [], [], [15], [], [], [], [], [], [], [], [], [], [], [8], [], [], [11], [], [], []]"
31,212,r-dbdobkkronxgv05,I'm not at home for 15 minutes AND the garage door is open,0,Ridiculously Automated Garage Door,,,close the garage door and lock it,null && Garage Door Opener,locationMode && contact,location.mode == 'Away' && t_contactSensor1.contact == 'open',Garage Door Opener,doorControl,doorControl1.closed(),open-away,closed,,,,,FM,Anytime,"6-11,11-13,13-17",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [8, 11, 13], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
33,215,r-2tqt79dqgpiwrq5,My alarm goes off,0,Smart turn it on,,,Open the window shade,Security Alarm,switch,t_switch1.switchState.getValue() == 'on',Shades/Blinds,contactSensor,contactSensor1.open(),on,open,,,,,FD,Anytime,"11,Jun",Executed at random (e.g. |  every time I enter the room),"[[9], [7, 8, 10], [], [7], [6, 7, 9], [6, 7, 8], [6, 9], [9], [], [9], [6, 8, 9], [6, 7, 9, 10], [], [9], [], [6, 8, 10], [6, 9, 10], [7, 10], [], [], [], [], [6, 7], [6], [], [], [8, 9], [6, 8, 9]]"
33,216,r-2tqt79dqgpiwrq5,The sleep monitor detects that I am awake,1,,,,heat water with kettle,Sleep Sensor,sleeping,t_sleepSensor1.sleeping == 'sleeping',Water Heater,switch,switch1.on(),sleeping,on,,,,,MD,Anytime,"11,Jun",Executed at random (e.g. |  every time I enter the room),"[[], [], [6, 7, 8, 9], [], [6, 9], [6, 7, 9, 10], [], [6, 7, 8, 9], [7, 8, 9, 10], [], [6, 7, 8, 9], [7, 8, 9, 10], [], [], [6, 7, 8, 9, 10], [], [7, 8, 9, 10], [6, 7, 9], [], [], [6, 7, 8, 9, 10], [6, 7, 8, 9], [], [6, 7, 9], [], [6, 7, 9, 10], [], []]"
33,217,r-2tqt79dqgpiwrq5,The sleep monitor detects that I am awake,1,,,,Have the smart TV turn to the news channel,Sleep Sensor,sleeping,t_sleepSensor1.sleeping == 'not sleeping',Smart TV,switch,switch1.on(),not sleeping,on,,,,,FD,Anytime,"11,Jun",Executed at random (e.g. |  every time I enter the room),"[[6, 7], [], [], [6, 8], [], [], [], [], [8, 9, 10], [10], [], [], [], [6, 7], [], [], [], [], [], [], [], [6, 8, 9], [], [9], [8, 9, 10], [], [9], [6, 7]]"
33,218,r-2tqt79dqgpiwrq5,Door is open and it is between 8-9:00AM,1,,,,Turn car on and open garage door,Door Sensor,doorControl,t_door1.door == 'open',Car Automation,doorControl,doorControl1.open),open,open,&& (time >= 800 && time <= 900),,,,MD,Weekday,anytime,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [8], [], [], [], [], [8], [], [8], [], [8], [], [], [], [], [8], [8], [], [8], [8], [], [8], [8]]"
33,219,r-2tqt79dqgpiwrq5,It is 8:00PM,0,Smart turn it on,,,Turn smart TV on to CNN,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Smart TV,switch,switch1.on(),on,on,time == 2000,,,,FD,Anytime,"17-20,20-6",Scheduled-time (e.g. |  brew coffee at 7 am),"[[20], [20], [], [], [], [], [], [20], [20], [20], [], [20], [], [], [20], [], [], [20], [], [], [20], [20], [], [], [], [20], [20], []]
"
33,220,r-2tqt79dqgpiwrq5,The sleep monitor detects I am asleep,1,,,,Switch electric blanket on,Sleep Sensor,sleeping,t_sleepSensor1.sleeping == 'sleeping',Electric Blanket,thermostat,thermostat1.heat(),sleeping,on,,,,,FD,Anytime,20-6,Executed at random (e.g. |  every time I enter the room),"[[2, 3, 20, 21], [1, 20, 21, 22], [3, 4, 21], [2], [21], [0, 2, 3, 5, 22], [5, 20, 22], [], [1, 23], [0, 1, 5, 22], [], [1, 20, 21, 22], [], [], [], [4, 21], [20, 23], [0], [20, 21], [5, 20, 21, 22], [], [1, 2, 4, 21], [], [0, 5, 20, 22, 23], [5], [0, 2, 4], [], [2, 4, 20, 21]]"
33,221,r-2tqt79dqgpiwrq5,If air quality is below standard,1,,,,Turn air purifier on,Air Purifier,airQualitySensor,t_airQualitySensor1.airQuality >5,Air Purifier,switch,switch1.on(),greater,on,,,,,FD,Not sure,not sure,Executed at random (e.g. |  every time I enter the room),"[[5], [], [], [], [], [], [], [9], [0, 2, 3, 4], [0, 7, 15, 20, 23], [9, 10, 22, 23], [], [3, 4], [6, 7, 12, 15], [9, 13, 15], [13, 19], [], [0, 6, 7, 17, 23], [14, 18], [], [], [], [8, 10, 11, 17], [], [], [], [], []]"
33,222,r-2tqt79dqgpiwrq5,It is 12:00PM,0,Smart turn it on,,,Turn on robot and set mode to auto,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Robot Vacuum,switch,switch1.on&& switch1.setMode('auto'),on,on-auto,time == 1200,,,,FD,Anytime,"13,Nov",Scheduled-time (e.g. |  brew coffee at 7 am),"[[12], [], [], [12], [12], [], [12], [], [12], [12], [12], [], [], [12], [], [], [], [], [], [12], [], [], [12], [12], [], [12], [12], [12]]
"
34,223,r-1jvctezkfloduml,TIME == 6:00 AM,0,Smart turn it on,,,LIGHT BULB.switch(),External Time 2,switch,t_switch1.switchState.getValue() == 'on',Light Bulb,switch,switch1.off(),on,off,,,,,FW,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [6], [], [], [], [], [], [], [6], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
34,224,r-1jvctezkfloduml,(!Bedroom.MOTION SENSOR.motion),0,Smart turn it on,,,LIGHT BULB.switch(),Motion Sensor,motionSensor,t_motionSensor1.motion=='active',Light Bulb,switch,switch1.off(),active,off,,,,,FD,Anytime,"11-13,13-17,17-20,20-6",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [12, 15, 19, 20], [], [5, 11, 16, 17], [], [], [12, 13, 18, 22], [4, 12, 14, 18], [], [12, 14, 17, 21], [5, 11, 14, 18], [], [11, 15, 18, 20], [], [], [5, 12, 15, 18], [11, 14, 18, 21], [], [11, 13, 17, 22], [], [], [11, 14, 19, 20], [3, 12, 13, 17], []]"
34,225,r-1jvctezkfloduml,Pulse Monitor < 50,1,,,,Call emergency contact,Pulse Monitor,switch,t_switch1.switchState.getValue() == 'on',Phone,call,notify_phone(),on,notify,,,,,NS,Not sure,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [15], [], [1, 4, 10, 23], [0, 5, 16, 22], [], [], [], [], [], [], [1, 12], [], [], [], [], [], [], [], [], [], [], [], []]"
34,226,r-1jvctezkfloduml,(!MOTION SENSOR.motion),1,,,,ROBOT VACUUM.switch(),Motion Sensor,motionSensor,t_motionSensor1.motion=='active',Robot Vacuum,switch,switch1.on(),active,on,,,,,FD,Anytime,"11-13,13-17",Executed at random (e.g. |  every time I enter the room),"[[], [12, 15], [12, 16], [12, 13, 15], [12, 13], [], [], [], [], [], [11, 14, 16], [], [], [12, 13], [], [], [], [11, 13, 14], [11, 15], [11, 13], [], [], [11, 14], [], [11, 15], [12, 13, 15], [], [12, 15, 16]]"
35,227,r-2roqehi46yvdthx,It is morning and user leaves home,0,Bon Voyage,,,turn off lights,null,locationMode,location.mode == 'home',Light Bulb,switch,switch1.off(),home,off,"time == ""morning"" and ",,,,FW,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [6, 7, 8, 10], [6], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
35,228,r-2roqehi46yvdthx,Nobody is in the home,0,Bon Voyage,,,turn off lights,null,locationMode,location.mode == 'away',Light Bulb,switch,switch1.off(),away,off,,,,,FD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[0, 18], [0, 22], [], [], [1, 17], [], [13, 22], [2, 20], [], [], [9], [0, 9, 10, 14, 19], [], [14, 18], [2, 3, 17], [], [], [5, 7, 15, 21, 23], [], [], [9], [8, 23], [6, 11, 21], [2, 9], [1, 2, 7, 11], [19, 22], [3, 6], [7, 16, 17, 22]]"
35,229,r-2roqehi46yvdthx,user opens door,1,,,,turn on lights,Door Sensor,doorControl,t_door1.door == 'open',Light Bulb,switch,switch1.on(),open,on,,,,,MD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[6, 7, 9, 11, 13, 16, 18, 19, 21], [], [], [], [], [0, 4, 7, 12, 13, 16, 19, 22], [], [], [], [1, 2, 9, 10, 14, 15, 17, 22], [0, 2, 7, 9, 10, 14, 16, 23], [6, 11, 13, 14, 22], [], [4, 14, 16, 17, 18, 23], [2, 5, 7, 8, 11, 12], [], [1, 6, 8, 9, 23], [2, 7, 8, 16, 20], [], [4, 6, 7, 9, 10, 17, 22, 23], [4, 8, 17, 18, 19], [], [0, 3, 9, 12, 17, 21, 23], [7, 8, 9, 10, 17, 19, 20, 22], [1, 6, 11, 13, 19], [2, 3, 7, 14, 17, 18, 20], [], [5, 12, 14, 17, 20, 23]]"
35,230,r-2roqehi46yvdthx,user leaves home AND cooktop is on,1,,,,notify user on smartphone,null && Cooktop,locationMode && switch,location.mode == 'away' && t_switch1.switchState.getValue() == 'on',Phone,notification,notify_phone(),on-away,notify,,,,,FM,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [9], [], [], [], [], [], [], [], [], [], [], [], [], [12], [], [], [], [], [], [], [], [12], [], [], [14], [16], []]"
35,231,r-2roqehi46yvdthx,it has been a day since last cleaning,1,,,,switch on robot vacuum AND setRobotCleanerCleaningMode to Auto,Robot Vaccum,switch,t_switch1.switchState.getValue() == 'on',Robot Vacuum,switch,switch1.on&& switch1.setMode('auto'),on,on-auto,,,,,FW,Anytime,"13,Nov",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [11], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [11], [], [], [], [], [], [], []]"
35,232,r-2roqehi46yvdthx,Humidity too low,0,Auto Humidity Vent,,,switch on humidifier,Humidity Sensor,humidity,t_relativeHumidityMeasurement1.humidity < 5,Humidifier,switch,switch1.on(),lesser,on,,,,,FD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[6, 11, 20], [0, 2, 3, 21], [22], [], [1, 3], [], [1, 4, 16, 21], [], [], [0, 2, 6, 11, 21], [], [], [9, 15, 18, 22, 23], [4, 8, 14, 17, 18], [], [22], [], [], [], [2, 11, 13], [7, 9, 18], [], [8], [1, 10, 21], [4], [], [], [11]]"
35,233,r-2roqehi46yvdthx,Humidity too high AND temperature too high,0,Auto Humidity Vent && It's Too Hot,,,switch on air conditioner,Humidity Sensor && Temperature Sensor,humidity && temperatureMeasurement,t_relativeHumidityMeasurement1.humidity > 5 && t_temperatureMeasurement1.currentTemperature.toInteger() > 80,Air Conditioner,thermostat,thermostat1.auto(),greater-greater,auto,,,,,FD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [10], [2, 23], [8, 9, 12, 19], [], [4, 14, 16, 18], [19, 23], [11], [4], [], [12, 18, 23], [], [6, 16], [10, 11, 14, 19, 23], [2, 4, 6], [23], [], [0, 11], [7], [12], [], [3, 5, 16, 22], [11, 12, 22, 23], [5], [4, 10, 11, 14], [11, 12], [2, 6, 10, 17], []]"
35,234,r-2roqehi46yvdthx,user wakes up,1,,,,make coffee,Sleep Sensor,switch,t_sleepSensor1.sleeping == 'not sleeping',Coffee Maker,switch,switch1.on(),not sleeping,on,,,,,FW,Anytime,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [7, 8], [10], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
35,235,r-2roqehi46yvdthx,if user leaves house,0,Bon Voyage,,,lock doors to house,null,locationMode,location.mode == 'away',Door Lock,lock,lock1.lock(),away,lock,,,,,FD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[1], [7, 23], [0, 1, 20], [4], [1, 10, 23], [], [], [], [2, 5, 14, 18], [], [], [], [6, 16, 21], [10, 11, 22], [], [12], [15, 17, 23], [10, 11], [4, 5, 13, 23], [], [], [9, 13, 14, 16], [], [1], [6, 8, 22], [3, 4], [4, 20], [15, 21, 22]]"
35,237,r-2roqehi46yvdthx,if any sensor is outside norm,1,,,,notify user,null,locationMode,location.mode == 'away',Thermostat,thermostat,thermostat1.off(),away,off,,,,,FM,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[0, 7, 17, 18, 19, 23], [2, 6, 7, 13, 14], [], [], [], [1, 17, 21, 22], [3, 6, 12, 13, 14], [0, 10, 11, 12, 13, 15, 22], [3, 4, 6, 9, 12, 13], [], [], [], [], [], [3, 8, 11, 15, 16, 19, 21], [0, 3, 7, 12, 13, 14, 20], [], [0, 6, 8, 13, 14, 23], [], [], [0, 4, 6, 9, 12, 13, 16, 17, 21], [1, 4, 5, 6, 9, 16, 19, 21], [], [], [7, 10, 18, 23], [2, 8, 12, 14, 15], [], []]"
35,238,r-2roqehi46yvdthx,if air purifier quality is low,1,,,,purify air,Air Purifier,airQualitySensor,t_airQualitySensor1.airQuality >5,Air Purifier,switch,switch1.on(),greater,on,,,,,MD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[2, 5, 7, 8, 10, 11, 13, 14, 16], [], [4, 12, 14, 16, 17, 20, 21], [], [], [], [0, 4, 5, 6, 11, 15, 18], [], [0, 6, 9, 15, 16, 18, 22], [4, 6, 10, 17, 18, 20, 22], [], [], [2, 6, 7, 12, 15, 16, 20, 21], [], [0, 1, 2, 8, 12, 23], [4, 5, 6, 8, 11, 14, 23], [0, 5, 8, 13, 17, 19, 21], [0, 2, 5, 8, 16, 17, 20, 21], [], [], [], [], [], [], [2, 7, 10, 12, 16, 20, 22], [2, 7, 9, 10, 14, 15, 18, 22], [1, 5, 6, 9, 10, 19, 22], [4, 5, 8, 11, 13, 15, 19, 23]]"
35,239,r-2roqehi46yvdthx,sleep monitor detects sleeping in specific,1,,,,turn off lights in specific room,SLeep Sensor,sleeping,t_sleepSensor1.sleeping == 'sleeping',Light Bulb,switch,switch1.off(),sleeping,off,,,,,FW,Anytime,20-6,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [2, 5, 23], [], [], [], [], [], [3, 5, 20, 21], []]"
35,240,r-2roqehi46yvdthx,motion at front door,1,,There is app for detecting motion but not notify user,,turn on lights AND notify user,Motion Sensor,motionSensor,motionSensor1.motion=='active',Light Bulb && Phone,switch && nofication,switch1.on() && notify_phone(),active,on-notify,,,,,MD,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[4, 7, 11, 13, 14, 18], [3, 9, 10, 14, 19, 22], [], [4, 6, 9, 13, 18], [3, 6, 9, 11, 16, 17], [5, 7, 11, 16, 19], [2, 12, 13, 19, 21, 23], [1, 2, 3, 5, 7, 17, 22], [0, 2, 5, 19, 23], [], [], [], [1, 3, 11, 12, 13, 19, 20], [], [0, 7, 17, 19, 22], [1, 2, 3, 4, 7, 14, 15, 22], [1, 3, 4, 5, 7, 10, 14], [], [0, 2, 12, 18, 22], [3, 5, 10, 20, 21], [2, 6, 7, 8, 9, 13, 18, 23], [1, 4, 11, 16], [], [0, 1, 3, 6, 8, 11, 21], [1, 5, 6, 7, 8, 13, 18, 21], [], [], []]"
